6902602	2007-06-18 19:00:45	2010-01-29 05:29:29	462	127	11	8	68
7024522	2007-06-22 16:29:48	2010-02-09 03:00:58	1659	738	44	5	48
7082702	2007-06-25 23:51:22	2010-04-25 01:51:10	20300	20006	1640	12	147
7087112	2007-06-26 05:23:49	2010-02-08 00:59:31	14368	23308	55415	13	155
7103212	2007-06-27 01:31:41	2010-06-02 06:19:52	858	811	589	8	54
7159492	2007-06-29 15:05:27	2010-02-16 19:42:27	1400	1147	3865	6	19
7251502	2007-07-04 09:57:48	2010-01-27 01:36:28	7207	8420	2672	9	111
7283562	2007-07-06 00:37:29	2010-01-07 04:53:06	20390	20677	755	13	156
7350652	2007-07-09 11:38:10	2010-07-12 10:32:45	99778	97754	7574	6	115
7361162	2007-07-09 22:06:38	2010-01-13 02:04:57	392	102	81	13	85
7400262	2007-07-11 07:30:01	2010-01-01 10:50:49	3051	3534	818	13	155
7540482	2007-07-17 14:54:20	2010-03-11 14:15:35	12313	12244	16421	8	16
7545332	2007-07-17 19:24:24	2010-05-28 05:27:43	3374	3164	2001	8	58
7601182	2007-07-19 23:41:07	2010-01-17 19:53:00	1053	491	456	7	50
7721172	2007-07-25 15:55:28	2010-03-16 19:04:26	2245	2246	4121	11	160
7831092	2007-07-30 16:52:37	2010-02-23 18:15:55	17866	16330	918	8	92
7891352	2007-08-01 16:04:02	2010-01-23 01:11:56	11325	11076	3299	12	153
7891802	2007-08-01 16:24:51	2010-02-26 22:47:43	903	908	91	8	135
7934702	2007-08-03 10:57:44	2010-06-10 20:34:24	876	511	2122	15	156
7946942	2007-08-03 22:21:47	2010-03-12 15:09:50	1830	1623	1228	5	14
7950312	2007-08-04 02:40:14	2010-05-23 11:46:21	4447	4048	1177	15	38
7957772	2007-08-04 12:20:51	2010-01-19 02:41:41	33928	31295	22928	7	47
7967132	2007-08-05 01:36:09	2010-01-05 01:26:08	1879	1768	1470	10	66
7977182	2007-08-05 14:14:48	2010-03-13 10:40:31	7704	7027	1790	8	123
8014432	2007-08-07 01:16:15	2010-02-09 01:08:18	688	551	484	8	43
8014472	2007-08-07 01:19:14	2010-03-04 09:02:45	1837	1829	625	7	62
8066562	2007-08-08 17:59:15	2010-03-30 15:02:46	660	7210	2524	11	36
8180582	2007-08-14 07:20:08	2010-01-22 16:13:05	1944	744	224	10	40
8205942	2007-08-15 10:31:09	2010-05-09 20:49:36	1065	791	886	15	139
8208482	2007-08-15 12:59:34	2010-06-11 02:45:11	705	206	121	7	31
8245052	2007-08-17 08:54:27	2010-01-26 19:26:58	1777	901	1152	15	139
8293982	2007-08-19 18:42:55	2010-08-02 13:25:36	1444	1092	1806	8	92
8377772	2007-08-23 03:17:30	2010-01-01 16:32:14	10293	9794	1906	15	98
8431212	2007-08-25 16:02:11	2010-02-20 05:29:09	2001	889	91	10	58
8440552	2007-08-26 07:56:42	2009-12-31 21:29:57	5986	7160	376	11	36
8571252	2007-08-31 21:17:55	2010-05-20 03:59:52	3644	3312	3330	12	115
8614702	2007-09-02 19:46:27	2010-01-18 03:34:29	1772	819	95	9	61
8729092	2007-09-07 12:48:02	2010-01-22 19:58:01	3549	3225	1688	10	75
8773632	2007-09-09 18:06:24	2010-06-24 23:32:49	16613	17094	1427	6	15
8833312	2007-09-12 08:52:17	2010-04-15 01:40:23	10691	13605	5243	13	145
8865022	2007-09-13 18:47:49	2010-01-24 06:46:03	1917	1052	1106	14	18
8894582	2007-09-15 05:36:35	2010-02-06 10:04:25	805	705	752	11	73
9028902	2007-09-22 03:37:29	2010-07-19 02:56:33	146	64	6	15	20
9045162	2007-09-23 00:05:37	2010-01-06 06:53:09	6757	6784	4213	7	128
9082652	2007-09-24 21:03:15	2010-01-25 22:37:16	21041	23332	2602	12	61
9126092	2007-09-27 10:05:37	2010-04-14 05:11:37	1749	1006	16381	8	156
9222382	2007-10-03 04:58:47	2010-06-02 09:22:28	1896	1159	99	7	109
9237672	2007-10-03 23:58:00	2010-03-09 00:47:43	589	422	966	7	29
9256422	2007-10-04 21:39:03	2010-04-18 09:33:22	20255	19726	4439	11	151
9283632	2007-10-06 14:25:33	2010-03-09 09:20:09	10270	9517	11857	13	71
9285422	2007-10-06 17:12:47	2010-05-11 12:29:56	875	740	1382	12	71
9337172	2007-10-09 16:38:22	2010-05-02 03:27:57	5835	5420	9	6	38
9337212	2007-10-09 16:40:38	2010-01-18 12:51:45	2547	2694	3	14	14
9376622	2007-10-11 07:45:13	2010-02-16 22:12:52	9762	8874	5213	7	149
9502542	2007-10-17 11:40:07	2010-02-04 22:56:16	8189	7444	26752	7	158
9520902	2007-10-18 08:20:35	2010-03-03 14:15:11	2852	2794	3111	13	27
9545532	2007-10-19 11:12:21	2010-01-05 02:34:05	3529	3312	7749	11	79
9571962	2007-10-20 21:14:17	2010-03-06 21:19:39	1999	945	52	9	60
9596392	2007-10-22 07:08:34	2010-01-27 07:23:32	1805	1732	1080	9	48
9633112	2007-10-23 14:42:12	2010-01-29 07:49:29	1121	561	284	6	64
9666402	2007-10-24 16:05:54	2010-05-27 16:53:26	897	761	1204	8	15
9751642	2007-10-28 06:08:51	2010-01-28 00:30:00	11631	11326	2729	6	129
9767082	2007-10-28 22:59:18	2010-07-03 21:31:04	1963	1941	941	9	34
9783422	2007-10-29 15:49:29	2010-02-07 13:44:17	854	868	813	11	35
9814222	2007-10-30 22:47:56	2009-12-31 22:23:54	2414	2887	709	6	78
9819072	2007-10-31 04:32:54	2010-01-08 06:06:58	22121	24910	1154	6	39
9836582	2007-10-31 16:19:23	2010-02-04 04:22:14	68782	69108	64812	14	65
9922242	2007-11-03 14:13:18	2010-01-10 12:49:00	2072	4283	3490	8	83
9934462	2007-11-04 02:42:16	2010-07-25 15:10:32	1389	2594	5225	7	55
10046572	2007-11-07 16:01:11	2010-02-05 02:44:36	3800	3604	17084	7	51
10105822	2007-11-09 12:27:59	2010-01-28 15:49:05	5352	4938	4015	13	108
10193122	2007-11-12 14:37:03	2010-03-09 15:06:14	13002	12073	3791	9	106
10197782	2007-11-12 17:22:49	2010-01-08 00:33:10	5644	6444	15559	5	152
10278192	2007-11-15 08:32:49	2010-03-22 23:56:04	797	387	50	14	0
10336042	2007-11-17 11:02:11	2010-04-27 06:00:46	22456	20471	22263	11	156
10433782	2007-11-20 23:53:00	2010-05-12 16:13:16	1326	3185	26308	8	107
10492902	2007-11-23 08:00:31	2010-01-23 00:27:11	4748	4589	3890	9	147
10500072	2007-11-23 13:08:10	2010-03-08 05:30:14	12335	11226	9192	12	159
10667662	2007-11-27 13:56:34	2010-01-12 22:50:44	53675	58173	2311	7	86
10697222	2007-11-28 21:56:32	2010-06-11 05:50:14	2292	5081	3265	12	157
10736862	2007-11-30 06:29:32	2010-06-14 16:29:42	7282	6620	1025	10	64
10746692	2007-11-30 13:01:05	2010-01-02 17:36:24	986	407	49	15	0
10778972	2007-12-01 21:50:40	2010-05-28 02:47:05	1716	688	7489	8	58
10779802	2007-12-01 23:05:14	2010-03-04 18:33:48	19802	19928	16219	6	146
10793242	2007-12-02 14:47:01	2010-01-26 19:27:39	5453	5992	1406	8	24
10845372	2007-12-04 12:09:30	2010-03-05 02:22:31	3650	3328	4641	8	159
10870512	2007-12-05 07:50:24	2009-12-31 23:31:40	3426	3116	7	6	117
10987282	2007-12-08 23:20:56	2010-04-14 04:27:12	12453	11320	19489	5	27
11009092	2007-12-09 21:48:35	2010-02-03 20:44:04	1926	1414	3100	8	158
11015372	2007-12-10 05:12:49	2010-07-07 20:03:52	504	222	1592	14	139
11041822	2007-12-11 01:32:22	2009-12-31 23:34:35	15899	15673	2122	12	62
11073902	2007-12-11 21:19:20	2010-04-03 04:30:50	5661	8850	3280	8	135
11228722	2007-12-16 12:01:05	2010-02-02 09:28:50	1894	1302	87	6	0
11294262	2007-12-18 08:02:13	2010-03-11 07:02:16	3105	2852	190	7	6
11305742	2007-12-18 12:59:57	2010-01-09 09:32:22	4529	4674	2320	15	59
11341332	2007-12-19 10:59:56	2010-01-18 05:00:54	20436	20866	603	11	61
11403052	2007-12-21 06:58:59	2010-05-30 15:42:44	16	7	4	6	0
11403462	2007-12-21 07:21:20	2010-02-17 08:15:09	12486	12952	823	8	93
11410012	2007-12-21 11:21:13	2010-04-10 00:33:11	12294	11957	20704	9	134
11422132	2007-12-21 19:48:03	2010-04-26 21:19:57	2394	8493	3082	12	16
11488822	2007-12-24 16:23:54	2010-08-02 00:23:43	167	92	130	9	58
11525652	2007-12-26 02:03:01	2010-03-21 20:40:32	1985	258	88	8	160
11547732	2007-12-26 16:36:07	2010-02-08 04:14:29	1765	629	24	13	153
11605832	2007-12-28 09:35:40	2010-04-21 09:37:09	4020	4373	2415	15	103
11637322	2007-12-29 12:33:43	2010-02-26 19:00:26	4283	10615	85	12	39
11662532	2007-12-30 11:08:50	2010-03-23 10:31:23	17778	17682	8583	7	64
11721472	2008-01-01 10:58:20	2010-01-31 05:22:42	1973	1188	572	15	66
11749762	2008-01-02 04:49:33	2010-02-28 19:58:38	666	618	1297	12	148
11756702	2008-01-02 08:49:20	2010-05-02 01:36:27	14099	12844	32	8	71
11778632	2008-01-02 18:15:53	2010-02-10 15:38:17	2523	2293	19590	13	159
11786162	2008-01-02 23:06:29	2010-03-04 19:11:01	1614	715	801	7	0
11862162	2008-01-04 19:49:25	2010-07-21 08:32:39	1328	509	1249	8	32
11879272	2008-01-05 10:49:46	2010-01-28 02:50:13	34252	39345	2267	9	160
11908322	2008-01-06 09:34:55	2010-01-19 00:52:31	668	708	1196	7	0
11920772	2008-01-06 17:01:23	2010-06-25 07:17:01	693	2553	17525	8	126
11929882	2008-01-06 23:08:22	2010-05-02 00:04:38	195	56	164	7	86
11996952	2008-01-08 13:35:16	2010-01-23 02:19:25	712	5828	97	11	26
12022042	2008-01-09 05:18:46	2010-01-15 05:28:15	1700	2011	5040	12	37
12031352	2008-01-09 10:05:45	2010-02-28 19:52:53	2001	917	260	10	105
12037882	2008-01-09 12:32:30	2010-02-19 01:22:54	18786	17558	14260	8	147
12085042	2008-01-10 14:45:03	2010-06-16 00:27:56	19963	19857	779	12	13
12198062	2008-01-13 18:39:12	2010-05-30 21:24:43	213	108	102	9	107
12317562	2008-01-16 07:44:35	2010-01-03 06:27:02	240	626	2657	7	59
12357122	2008-01-17 07:15:17	2010-01-14 04:34:41	4249	4116	2364	8	74
12441712	2008-01-19 15:12:26	2010-01-29 08:39:22	30922	30271	2174	8	55
12447572	2008-01-19 19:59:47	2010-03-21 20:46:52	11449	10413	507	8	154
12449542	2008-01-19 21:56:51	2010-05-17 22:52:00	1774	8155	79	14	53
12465192	2008-01-20 12:38:15	2010-02-12 07:54:54	597	597	850	9	114
12470242	2008-01-20 15:30:09	2010-03-18 23:50:54	6228	6229	449	5	56
12511062	2008-01-21 15:52:48	2010-02-01 22:27:35	1980	1801	812	13	159
12516722	2008-01-21 18:58:39	2010-01-26 09:21:47	13181	14242	4042	9	157
12524522	2008-01-21 23:37:28	2010-01-27 21:27:18	14706	17533	2400	7	156
12552662	2008-01-22 12:10:21	2010-01-05 10:57:03	1859	1507	206	15	58
12570402	2008-01-22 17:44:36	2010-07-15 03:50:52	38995	38985	30342	8	21
12604592	2008-01-23 11:51:28	2010-01-16 03:39:39	8954	8820	197	13	131
12611082	2008-01-23 14:21:30	2010-04-24 04:52:07	10365	9556	1100	11	66
12614402	2008-01-23 15:39:24	2010-01-08 05:25:24	1095	419	21	14	96
12691382	2008-01-25 12:30:32	2010-02-21 14:09:21	16463	15311	570	9	95
12720232	2008-01-26 09:12:59	2010-03-31 14:25:15	33024	31810	6994	9	49
12728672	2008-01-26 14:19:33	2010-01-16 07:59:56	24066	21988	706	12	102
12738932	2008-01-26 21:53:09	2010-04-17 21:10:00	6513	6760	5823	11	139
12755642	2008-01-27 11:55:45	2010-03-16 06:14:24	914	1098	184	13	51
12757982	2008-01-27 13:19:42	2010-07-31 07:01:44	1102	471	800	15	72
12767492	2008-01-27 19:15:34	2010-01-15 08:00:26	4072	3827	684	11	136
12811112	2008-01-28 20:07:21	2010-02-23 18:15:09	1989	501	2704	12	27
12822322	2008-01-29 03:53:19	2010-01-26 02:50:11	2001	1716	3041	11	51
12891732	2008-01-30 17:14:57	2010-06-05 17:38:29	1765	1627	324	14	95
12930392	2008-01-31 21:38:52	2010-02-20 16:47:16	8273	8145	2316	12	110
12992802	2008-02-02 16:42:47	2010-07-22 18:52:18	19808	18917	490	6	64
12993022	2008-02-02 16:48:30	2010-05-20 21:21:20	9185	11521	6002	12	159
13027572	2008-02-03 18:43:26	2010-01-13 05:59:37	13665	14771	3677	11	91
13076522	2008-02-04 20:12:24	2010-02-03 05:45:53	5839	5316	5129	12	86
13117172	2008-02-05 16:28:03	2010-03-21 13:12:11	9661	9161	769	15	147
13122832	2008-02-05 18:09:45	2010-01-26 02:48:22	9703	8901	744	7	56
13203082	2008-02-07 07:09:41	2010-02-25 02:22:25	9281	8456	8429	7	0
13225732	2008-02-07 17:14:14	2010-01-17 03:53:16	8941	8972	1296	11	34
13247052	2008-02-08 07:36:52	2010-02-06 15:21:48	8452	8693	13824	7	158
13267042	2008-02-08 16:57:10	2010-01-31 08:33:00	4681	4255	96	13	91
13372502	2008-02-11 20:00:54	2010-05-04 01:00:40	8947	9740	6779	7	156
13372592	2008-02-11 20:09:16	2010-04-17 02:28:45	2001	1284	91	12	63
13421862	2008-02-13 02:30:37	2010-01-15 05:29:11	2088	2186	1146	13	53
13430962	2008-02-13 08:06:07	2010-01-08 09:38:22	4299	3921	1115	7	21
13458112	2008-02-13 21:40:11	2010-03-17 02:41:40	7841	8724	1072	10	38
13492762	2008-02-14 16:36:03	2010-05-15 01:50:18	16652	15138	6688	12	136
13545202	2008-02-16 00:09:27	2010-07-20 21:06:06	1089	1719	6139	7	86
13571462	2008-02-16 20:17:34	2010-01-19 10:32:28	18740	17651	1462	7	73
13593132	2008-02-17 13:02:35	2010-01-27 02:45:45	5042	5756	4516	10	58
13596992	2008-02-17 15:08:54	2010-01-04 01:09:12	518	332	293	12	145
13601052	2008-02-17 17:40:03	2010-06-28 20:02:00	1197	1067	2808	7	143
13639262	2008-02-18 14:06:19	2010-01-19 22:54:45	7295	7710	1981	7	57
13642652	2008-02-18 15:28:17	2010-01-03 05:17:14	5091	13075	578	6	79
13688802	2008-02-19 14:35:27	2009-12-31 03:22:13	18801	20048	82	12	56
13694202	2008-02-19 16:52:04	2010-06-09 21:09:48	1212	268	456	9	0
13728412	2008-02-20 10:52:09	2010-04-05 04:44:53	3846	3716	3557	6	66
13788342	2008-02-21 14:48:36	2010-02-27 05:42:48	15181	15858	4966	14	102
13796572	2008-02-21 18:07:07	2010-05-24 06:43:42	16114	68016	875	4	76
13808342	2008-02-22 00:28:56	2010-07-13 00:47:59	11689	11503	1272	10	47
13831152	2008-02-22 12:39:01	2010-04-19 00:56:14	2518	3515	765	10	50
13852942	2008-02-22 22:46:51	2010-06-15 22:32:51	11160	10398	1466	10	80
13893342	2008-02-24 00:56:15	2010-01-28 22:05:42	10684	10890	3275	8	45
13898062	2008-02-24 06:14:23	2010-01-21 03:59:02	528	645	6340	6	40
14024532	2008-02-26 14:11:20	2010-02-20 04:59:58	1420	622	670	14	21
14025402	2008-02-26 14:25:19	2010-06-01 07:25:35	5018	4665	2304	10	57
14057903	2008-02-28 17:18:21	2010-01-14 20:08:10	23344	22389	3237	12	157
14065888	2008-03-01 12:53:56	2010-05-12 11:11:25	5204	4837	8069	13	134
14079004	2008-03-04 12:00:58	2010-03-11 00:31:12	3040	2933	3274	10	66
14087461	2008-03-06 01:33:46	2010-01-03 23:03:45	12240	12123	1785	14	119
14088485	2008-03-06 07:14:45	2010-01-08 13:54:17	21435	19506	13484	13	102
14095473	2008-03-07 09:42:17	2010-07-30 03:49:14	1922	967	3130	10	85
14099861	2008-03-08 05:17:14	2010-05-07 05:14:27	209	77	49	11	68
14100363	2008-03-08 08:22:42	2010-02-06 04:29:56	2781	2540	1386	13	50
14106080	2008-03-09 00:00:19	2010-01-17 09:20:27	1921	3207	2642	7	160
14106277	2008-03-09 01:03:52	2010-01-30 01:41:53	511	655	247	10	46
14117843	2008-03-10 16:49:36	2010-05-10 11:21:57	3093	6335	950	15	159
14118173	2008-03-10 17:29:28	2010-01-19 20:38:55	7099	7252	290	13	91
14118517	2008-03-10 18:17:40	2010-06-27 07:52:17	5416	5544	1680	8	140
14119816	2008-03-10 21:55:56	2010-03-09 09:58:17	48525	48611	27007	12	160
14119845	2008-03-10 22:01:37	2010-02-22 11:38:00	7578	7052	5788	12	159
14121525	2008-03-11 05:07:58	2010-01-12 02:08:36	2001	1719	2123	10	67
14131099	2008-03-12 04:44:20	2010-02-01 16:15:56	2739	2789	6083	11	97
14133288	2008-03-12 11:33:40	2010-04-07 06:58:10	29005	27303	273	13	65
14134831	2008-03-12 15:06:45	2010-01-05 02:56:11	774	782	164	10	25
14138443	2008-03-13 04:35:42	2010-07-11 11:41:24	503	219	100	12	131
14138657	2008-03-13 05:51:43	2010-01-30 23:26:55	1127	551	212	3	57
14146618	2008-03-14 08:31:04	2010-01-21 14:12:24	1829	1611	472	6	150
14151220	2008-03-14 22:55:58	2010-02-27 15:40:40	11894	12474	1892	12	140
14155663	2008-03-15 20:47:06	2010-03-04 04:44:32	746	5880	1049	13	0
14158133	2008-03-16 11:35:29	2010-05-10 01:49:40	207	69	222	13	20
14167013	2008-03-17 19:39:25	2010-03-23 17:54:05	1999	934	1104	7	22
14169174	2008-03-18 06:03:49	2010-05-12 01:43:17	1156	683	532	8	73
14170609	2008-03-18 11:03:52	2010-04-27 17:47:17	3589	4161	10902	8	158
14177844	2008-03-19 11:38:42	2010-01-15 09:28:14	3917	3643	963	4	30
14178758	2008-03-19 13:35:52	2010-01-19 21:23:57	1998	1660	708	15	36
14185487	2008-03-20 12:18:48	2010-07-06 00:58:34	425	253	415	11	55
14185827	2008-03-20 13:13:27	2010-01-31 15:20:45	9048	9039	4	10	159
14196378	2008-03-22 04:34:28	2010-02-17 00:31:34	1965	862	73	13	0
14200437	2008-03-22 22:21:17	2010-01-05 04:43:20	41544	40502	4422	13	145
14206085	2008-03-24 02:22:26	2010-07-04 09:04:03	8680	9660	4405	10	138
14212278	2008-03-24 20:28:27	2010-05-08 09:48:42	6115	6409	6169	9	135
14213042	2008-03-24 22:57:00	2010-01-09 09:11:39	7410	6949	880	14	109
14213969	2008-03-25 02:56:06	2010-01-27 20:16:30	1241	890	43	8	75
14216821	2008-03-25 11:43:21	2010-05-02 10:55:05	16784	15259	2426	9	159
14221134	2008-03-25 19:13:26	2010-01-16 14:53:42	163	431	1061	5	0
14235401	2008-03-27 09:11:20	2010-03-09 21:55:26	18426	20269	13905	12	129
14236327	2008-03-27 11:01:36	2010-05-30 18:44:47	9143	10177	190	12	156
14239363	2008-03-27 17:32:27	2010-02-22 01:24:22	1181	940	981	12	139
14240899	2008-03-27 21:40:16	2010-06-15 19:02:45	525	155	20	11	80
14248266	2008-03-28 19:44:53	2010-01-12 21:02:17	8071	7425	5272	9	88
14249388	2008-03-28 23:56:04	2010-02-15 14:55:17	5355	5642	491	9	49
14249798	2008-03-29 02:17:55	2010-05-24 05:35:04	211	917	854	14	77
14251168	2008-03-29 09:22:25	2010-05-14 06:44:35	8664	9067	4337	10	117
14252975	2008-03-29 14:58:51	2010-01-26 11:43:13	15237	14284	3902	13	65
14253343	2008-03-29 15:52:12	2010-01-28 05:55:52	10324	9858	1465	13	116
14255846	2008-03-29 23:15:33	2010-01-25 13:22:53	15529	16729	1751	7	68
14257808	2008-03-30 07:29:21	2010-07-10 05:34:43	3808	3558	2265	10	114
14275501	2008-04-01 10:24:45	2010-07-14 05:28:11	2125	1982	1830	10	44
14278708	2008-04-01 17:42:16	2010-01-11 03:13:31	3382	8113	259	11	34
14278915	2008-04-01 18:19:22	2010-01-15 05:07:16	8729	7941	1225	9	37
14286401	2008-04-02 14:02:49	2010-03-30 15:05:53	9089	8690	1187	10	118
14306558	2008-04-04 16:50:15	2010-02-25 17:43:30	657	431	54	11	0
14310835	2008-04-05 10:46:53	2010-01-10 00:33:43	93	15	9	10	50
14313986	2008-04-05 22:22:54	2010-02-09 22:22:12	14776	24169	18107	11	158
14317166	2008-04-06 14:20:02	2010-01-11 00:02:43	1329	846	169	10	113
14317480	2008-04-06 15:11:32	2010-02-15 06:18:03	12439	12090	8931	5	133
14323467	2008-04-07 09:49:06	2010-06-17 02:45:58	2298	2361	437	7	142
14335577	2008-04-08 15:06:53	2010-04-27 21:54:05	3526	3341	1060	7	159
14338005	2008-04-08 20:42:51	2010-07-12 17:26:29	103	81	345	11	108
14339170	2008-04-09 00:02:56	2010-01-09 05:21:33	12751	12523	3466	10	155
14348419	2008-04-09 23:26:20	2010-01-05 04:00:15	8131	14215	734	12	64
14351877	2008-04-10 10:06:08	2010-01-22 07:32:55	462	258	345	9	57
14358053	2008-04-10 22:53:14	2010-02-04 06:39:21	3580	3255	700	13	96
14364397	2008-04-11 15:37:14	2010-05-18 11:32:12	10790	10686	873	10	157
14365084	2008-04-11 17:13:00	2010-01-08 04:02:05	1994	1363	3128	11	140
14365379	2008-04-11 17:56:23	2010-05-27 06:08:06	1759	1637	819	12	107
14367635	2008-04-12 02:37:24	2010-01-17 12:14:23	16288	14965	16228	6	64
14368027	2008-04-12 04:54:44	2010-01-04 01:30:15	711	287	8	15	0
14371266	2008-04-12 17:07:05	2010-02-28 13:52:07	1821	1393	380	9	49
14372559	2008-04-12 21:58:18	2010-01-21 21:48:23	985	1399	114	11	81
14373091	2008-04-12 23:56:49	2010-02-15 23:14:17	14481	14238	104	8	158
14378272	2008-04-13 16:49:23	2010-05-19 02:22:00	2267	2264	316	11	48
14379113	2008-04-13 18:50:38	2010-06-27 00:52:10	1569	1553	933	7	0
14387385	2008-04-14 11:46:18	2010-02-07 07:48:40	477	122	21	14	0
14388366	2008-04-14 13:04:06	2010-05-14 13:48:12	2473	2620	1208	8	36
14391473	2008-04-14 18:14:29	2010-01-13 04:55:10	1446	948	135	5	142
14392094	2008-04-14 19:34:01	2010-01-04 07:26:26	2701	2688	140	14	81
14394428	2008-04-15 03:18:49	2010-02-06 02:11:51	9558	8690	824	11	129
14401806	2008-04-15 17:14:14	2010-06-07 13:01:50	34440	36584	1412	13	84
14404371	2008-04-15 23:00:38	2010-01-23 02:19:05	827	729	268	7	71
14405120	2008-04-16 01:07:54	2010-06-15 20:36:56	1402	793	230	8	16
14405773	2008-04-16 02:57:39	2010-02-15 19:43:57	272	90	35	15	37
14417392	2008-04-17 01:18:35	2010-01-02 14:45:54	2721	3201	375	8	54
14426942	2008-04-17 18:01:32	2010-01-19 00:51:48	12095	11088	4377	11	137
14429823	2008-04-17 23:43:36	2010-06-05 19:56:21	68111	64817	15208	9	88
14433036	2008-04-18 08:42:14	2010-02-04 21:05:43	2635	2451	260	11	88
14435478	2008-04-18 12:28:03	2010-01-06 20:02:31	10232	9307	595	12	147
14439302	2008-04-18 19:55:28	2010-03-28 23:30:49	2001	1744	5731	9	96
